file,capture,orig_file
cap_000057,capture_20260911_150401,cap_000057
cap_000058,capture_20260911_150401,cap_000058
cap_000059,capture_20260911_150401,cap_000059
cap_000060,capture_20260911_150401,cap_000060
cap_000061,capture_20260911_150401,cap_000061
cap_000062,capture_20260911_150401,cap_000062
cap_000063,capture_20260911_150401,cap_000063
cap_000064,capture_20260911_150401,cap_000064
cap_000065,capture_20260911_150401,cap_000065
cap_000066,capture_20260911_150401,cap_000066
cap_000067,capture_20260911_150401,cap_000067
cap_000068,capture_20260911_150401,cap_000068
cap_000069,capture_20260911_150401,cap_000069
cap_000070,capture_20260911_150401,cap_000070
cap_000071,capture_20260911_150401,cap_000071
cap_000072,capture_20260911_150401,cap_000072
cap_000073,capture_20260911_150401,cap_000073
cap_000074,capture_20260911_150401,cap_000074
cap_000075,capture_20260911_150401,cap_000075
cap_000076,capture_20260911_150401,cap_000076
cap_000077,capture_20260911_150401,cap_000077
cap_000078,capture_20260911_150401,cap_000078
cap_000079,capture_20260911_150401,cap_000079
cap_000080,capture_20260911_150401,cap_000080
cap_000081,capture_20260911_150401,cap_000081
cap_000082,capture_20260911_150401,cap_000082
cap_000083,capture_20260911_150401,cap_000083
cap_000084,capture_20260911_150401,cap_000084
cap_000085,capture_20260911_150401,cap_000085
cap_000086,capture_20260911_150401,cap_000086
cap_000087,capture_20260911_150401,cap_000087
cap_000088,capture_20260911_150401,cap_000088
cap_000089,capture_20260911_150401,cap_000089
cap_000090,capture_20260911_150401,cap_000090
cap_000091,capture_20260911_150401,cap_000091
cap_000092,capture_20260911_150401,cap_000092
cap_000093,capture_20260911_150401,cap_000093
cap_000094,capture_20260911_150401,cap_000094
cap_000095,capture_20260911_150401,cap_000095
cap_000096,capture_20260911_150401,cap_000096
cap_000097,capture_20260911_150401,cap_000097
cap_000098,capture_20260911_150401,cap_000098
cap_000099,capture_20260911_150401,cap_000099
cap_000100,capture_20260911_150401,cap_000100
cap_000101,capture_20260911_150401,cap_000101
cap_000102,capture_20260911_150401,cap_000102
cap_000103,capture_20260911_150401,cap_000103
cap_000104,capture_20260911_150401,cap_000104
cap_000105,capture_20260911_150401,cap_000105
cap_000106,capture_20260911_150401,cap_000106
cap_000107,capture_20260911_150401,cap_000107
cap_000108,capture_20260911_150401,cap_000108
cap_000109,capture_20260911_150401,cap_000109
cap_000110,capture_20260911_150401,cap_000110
cap_000111,capture_20260911_150401,cap_000111
cap_000112,capture_20260911_150401,cap_000112
cap_000113,capture_20260911_150401,cap_000113
cap_000114,capture_20260911_150401,cap_000114
cap_000115,capture_20260911_150401,cap_000115
cap_000116,capture_20260911_150401,cap_000116
cap_000117,capture_20260911_150401,cap_000117
cap_000118,capture_20260911_150401,cap_000118
cap_000119,capture_20260911_150401,cap_000119
cap_000120,capture_20260911_150401,cap_000120
cap_000121,capture_20260911_150401,cap_000121
cap_000122,capture_20260911_150401,cap_000122
cap_000123,capture_20260911_150401,cap_000123
cap_000124,capture_20260911_150401,cap_000124
cap_000125,capture_20260911_150401,cap_000125
cap_000126,capture_20260911_150401,cap_000126
cap_000127,capture_20260911_150401,cap_000127
cap_000128,capture_20260911_150401,cap_000128
cap_000129,capture_20260911_150401,cap_000129
cap_000130,capture_20260911_150401,cap_000130
cap_000131,capture_20260911_150401,cap_000131
cap_000132,capture_20260911_150401,cap_000132
cap_000133,capture_20260911_150401,cap_000133
cap_000134,capture_20260911_150401,cap_000134
cap_000135,capture_20260911_150401,cap_000135
cap_000136,capture_20260911_150401,cap_000136
cap_000137,capture_20260911_150401,cap_000137
cap_000138,capture_20260911_150401,cap_000138
cap_000139,capture_20260911_150401,cap_000139
cap_000140,capture_20260911_150401,cap_000140
cap_000141,capture_20260911_150401,cap_000141
cap_000142,capture_20260911_150401,cap_000142
cap_000143,capture_20260911_150401,cap_000143
cap_000144,capture_20260911_150401,cap_000144
cap_000145,capture_20260911_150401,cap_000145
cap_000146,capture_20260911_150401,cap_000146
cap_000147,capture_20260911_150401,cap_000147
cap_000148,capture_20260911_150401,cap_000148
cap_000149,capture_20260911_150401,cap_000149
cap_000150,capture_20260911_150401,cap_000150
cap_000151,capture_20260911_150401,cap_000151
cap_000152,capture_20260911_150401,cap_000152
cap_000153,capture_20260911_150401,cap_000153
cap_000154,capture_20260911_150401,cap_000154
cap_000155,capture_20260911_150401,cap_000155
cap_000156,capture_20260911_150401,cap_000156
cap_000157,capture_20260911_150401,cap_000157
cap_000158,capture_20260911_150401,cap_000158
cap_000159,capture_20260911_150401,cap_000159
cap_000160,capture_20260911_150401,cap_000160
cap_000161,capture_20260911_150401,cap_000161
cap_000162,capture_20260911_150401,cap_000162
cap_000163,capture_20260911_150401,cap_000163
cap_000164,capture_20260911_150401,cap_000164
cap_000165,capture_20260911_150401,cap_000165
cap_000166,capture_20260911_150401,cap_000166
cap_000167,capture_20260911_150401,cap_000167
cap_000168,capture_20260911_150401,cap_000168
cap_000169,capture_20260911_150401,cap_000169
cap_000170,capture_20260911_150401,cap_000170
cap_000171,capture_20260911_150401,cap_000171
cap_000172,capture_20260911_150401,cap_000172
cap_000173,capture_20260911_150401,cap_000173
cap_000174,capture_20260911_150401,cap_000174
cap_000175,capture_20260911_150401,cap_000175
cap_000176,capture_20260911_150401,cap_000176
cap_000177,capture_20260911_150401,cap_000177
cap_000178,capture_20260911_150401,cap_000178
cap_000179,capture_20260911_150401,cap_000179
cap_000180,capture_20260911_150401,cap_000180
cap_000181,capture_20260911_150401,cap_000181
cap_000182,capture_20260911_150401,cap_000182
cap_000183,capture_20260911_150401,cap_000183
cap_000184,capture_20260911_150401,cap_000184
cap_000185,capture_20260911_150401,cap_000185
cap_000186,capture_20260911_150401,cap_000186
cap_000187,capture_20260911_150401,cap_000187
cap_000188,capture_20260911_150401,cap_000188
cap_000189,capture_20260911_150401,cap_000189
cap_000190,capture_20260911_150401,cap_000190
cap_000191,capture_20260911_150401,cap_000191
cap_000192,capture_20260911_150401,cap_000192
cap_000193,capture_20260911_150401,cap_000193
cap_000194,capture_20260911_150401,cap_000194
cap_000195,capture_20260911_150401,cap_000195
cap_000196,capture_20260911_150401,cap_000196
cap_000197,capture_20260911_150401,cap_000197
cap_000198,capture_20260911_150401,cap_000198
cap_000199,capture_20260911_150401,cap_000199
cap_000200,capture_20260911_150401,cap_000200
cap_000201,capture_20260911_150401,cap_000201
cap_000202,capture_20260911_150401,cap_000202
cap_000203,capture_20260911_150401,cap_000203
cap_000204,capture_20260911_150401,cap_000204
cap_000205,capture_20260911_150401,cap_000205
cap_000206,capture_20260911_150401,cap_000206
cap_000207,capture_20260911_150401,cap_000207
cap_000208,capture_20260911_150401,cap_000208
cap_000209,capture_20260911_150401,cap_000209
cap_000210,capture_20260911_150401,cap_000210
cap_000211,capture_20260911_150401,cap_000211
cap_000212,capture_20260911_150401,cap_000212
cap_000213,capture_20260911_150401,cap_000213
cap_000214,capture_20260911_150401,cap_000214
cap_000215,capture_20260911_150401,cap_000215
cap_000216,capture_20260911_150401,cap_000216
cap_000217,capture_20260911_150401,cap_000217
cap_000218,capture_20260911_150401,cap_000218
cap_000219,capture_20260911_150401,cap_000219
cap_000220,capture_20260911_150401,cap_000220
cap_000221,capture_20260911_150401,cap_000221
cap_000222,capture_20260911_150401,cap_000222
cap_000223,capture_20260911_150401,cap_000223
cap_000224,capture_20260911_150401,cap_000224
cap_000225,capture_20260911_150401,cap_000225
cap_000226,capture_20260911_150401,cap_000226
cap_000227,capture_20260911_150401,cap_000227
cap_000228,capture_20260911_150401,cap_000228
cap_000229,capture_20260911_150401,cap_000229
cap_000230,capture_20260911_150401,cap_000230
cap_000231,capture_20260911_150401,cap_000231
cap_000232,capture_20260911_150401,cap_000232
cap_000233,capture_20260911_150401,cap_000233
cap_000234,capture_20260911_150401,cap_000234
cap_000235,capture_20260911_150401,cap_000235
cap_000236,capture_20260911_150401,cap_000236
cap_000237,capture_20260911_150401,cap_000237
cap_000238,capture_20260911_150401,cap_000238
cap_000239,capture_20260911_150401,cap_000239
cap_000240,capture_20260911_150401,cap_000240
cap_000241,capture_20260911_150401,cap_000241
cap_000242,capture_20260911_150401,cap_000242
cap_000243,capture_20260911_150401,cap_000243
cap_000244,capture_20260911_150401,cap_000244
cap_000245,capture_20260911_150401,cap_000245
cap_000246,capture_20260911_150401,cap_000246
cap_000247,capture_20260911_150401,cap_000247
cap_000248,capture_20260911_150401,cap_000248
cap_000249,capture_20260911_150401,cap_000249
cap_000250,capture_20260911_150401,cap_000250
cap_000251,capture_20260911_150401,cap_000251
cap_000252,capture_20260911_150401,cap_000252
cap_000253,capture_20260911_150401,cap_000253
cap_000254,capture_20260911_150401,cap_000254
cap_000255,capture_20260911_150401,cap_000255
cap_000256,capture_20260911_150401,cap_000256
cap_000257,capture_20260911_150401,cap_000257
cap_000258,capture_20260911_150401,cap_000258
cap_000259,capture_20260911_150401,cap_000259
cap_000260,capture_20260911_150401,cap_000260
cap_000261,capture_20260911_150401,cap_000261
cap_000262,capture_20260911_150401,cap_000262
cap_000263,capture_20260911_150401,cap_000263
cap_000264,capture_20260911_150401,cap_000264
cap_000265,capture_20260911_150401,cap_000265
cap_000266,capture_20260911_150401,cap_000266
cap_000267,capture_20260911_150401,cap_000267
cap_000268,capture_20260911_150401,cap_000268
cap_000269,capture_20260911_150401,cap_000269
cap_000270,capture_20260911_150401,cap_000270
cap_000271,capture_20260911_150401,cap_000271
cap_000272,capture_20260911_150401,cap_000272
cap_000273,capture_20260911_150401,cap_000273
cap_000274,capture_20260911_150401,cap_000274
cap_000275,capture_20260911_150401,cap_000275
cap_000276,capture_20260911_150401,cap_000276
cap_000277,capture_20260911_150401,cap_000277
cap_000278,capture_20260911_150401,cap_000278
cap_000279,capture_20260911_150401,cap_000279
cap_000280,capture_20260911_150401,cap_000280
cap_000281,capture_20260911_150401,cap_000281
cap_000282,capture_20260911_150401,cap_000282
cap_000283,capture_20260911_150401,cap_000283
cap_000284,capture_20260911_150401,cap_000284
cap_000285,capture_20260911_150401,cap_000285
cap_000286,capture_20260911_150401,cap_000286
cap_000287,capture_20260911_150401,cap_000287
cap_000288,capture_20260911_150401,cap_000288
cap_000289,capture_20260911_150401,cap_000289
cap_000290,capture_20260911_150401,cap_000290
cap_000291,capture_20260911_150401,cap_000291
cap_000292,capture_20260911_150401,cap_000292
cap_000293,capture_20260911_150401,cap_000293
cap_000294,capture_20260911_150401,cap_000294
cap_000295,capture_20260911_150401,cap_000295
cap_000296,capture_20260911_150401,cap_000296
cap_000297,capture_20260911_150401,cap_000297
cap_000298,capture_20260911_150401,cap_000298
cap_000299,capture_20260911_150401,cap_000299
cap_000300,capture_20260911_150401,cap_000300
cap_000301,capture_20260911_150401,cap_000301
cap_000302,capture_20260911_150401,cap_000302
cap_000303,capture_20260911_150401,cap_000303
cap_000304,capture_20260911_150401,cap_000304
cap_000305,capture_20260911_150401,cap_000305
cap_000306,capture_20260911_150401,cap_000306
cap_000307,capture_20260911_150401,cap_000307
cap_000308,capture_20260911_150401,cap_000308
cap_000309,capture_20260911_150401,cap_000309
cap_000310,capture_20260911_150401,cap_000310
cap_000311,capture_20260911_150401,cap_000311
cap_000312,capture_20260911_150401,cap_000312
cap_000313,capture_20260911_150401,cap_000313
cap_000314,capture_20260911_150401,cap_000314
cap_000315,capture_20260911_150401,cap_000315
cap_000316,capture_20260911_150401,cap_000316
cap_000317,capture_20260911_150401,cap_000317
cap_000318,capture_20260911_150401,cap_000318
cap_000319,capture_20260911_150401,cap_000319
cap_000320,capture_20260911_150401,cap_000320
cap_000321,capture_20260911_150401,cap_000321
cap_000322,capture_20260911_150401,cap_000322
cap_000323,capture_20260911_150401,cap_000323
cap_000324,capture_20260911_150401,cap_000324
cap_000325,capture_20260911_150401,cap_000325
cap_000326,capture_20260911_150401,cap_000326
cap_000327,capture_20260911_150401,cap_000327
cap_000328,capture_20260911_150401,cap_000328
cap_000329,capture_20260911_150401,cap_000329
cap_000330,capture_20260911_150401,cap_000330
cap_000331,capture_20260911_150401,cap_000331
cap_000332,capture_20260911_150401,cap_000332
cap_000333,capture_20260911_150401,cap_000333
cap_000334,capture_20260911_150401,cap_000334
cap_000335,capture_20260911_150401,cap_000335
cap_000336,capture_20260911_150401,cap_000336
cap_000337,capture_20260911_150401,cap_000337
cap_000338,capture_20260911_150401,cap_000338
cap_000339,capture_20260911_150401,cap_000339
cap_000340,capture_20260911_150401,cap_000340
cap_000341,capture_20260911_150401,cap_000341
cap_000342,capture_20260911_150401,cap_000342
cap_000343,capture_20260911_150401,cap_000343
cap_000344,capture_20260911_150401,cap_000344
cap_000345,capture_20260911_150401,cap_000345
cap_000346,capture_20260911_150401,cap_000346
cap_000347,capture_20260911_150401,cap_000347
cap_000348,capture_20260911_150401,cap_000348
cap_000349,capture_20260911_150401,cap_000349
cap_000350,capture_20260911_150401,cap_000350
cap_000351,capture_20260911_150401,cap_000351
cap_000352,capture_20260911_150401,cap_000352
cap_000353,capture_20260911_150401,cap_000353
cap_000354,capture_20260911_150401,cap_000354
cap_000355,capture_20260911_150401,cap_000355
cap_000356,capture_20260911_150401,cap_000356
cap_000357,capture_20260911_150401,cap_000357
cap_000358,capture_20260911_150401,cap_000358
cap_000359,capture_20260911_150401,cap_000359
cap_000360,capture_20260911_150401,cap_000360
cap_000361,capture_20260911_150401,cap_000361
cap_000362,capture_20260911_150401,cap_000362
cap_000363,capture_20260911_150401,cap_000363
cap_000364,capture_20260911_150401,cap_000364
cap_000365,capture_20260911_150401,cap_000365
cap_000366,capture_20260911_150401,cap_000366
cap_000367,capture_20260911_150401,cap_000367
cap_000368,capture_20260911_150401,cap_000368
cap_000369,capture_20260911_150401,cap_000369
cap_000370,capture_20260911_150401,cap_000370
cap_000371,capture_20260911_150401,cap_000371
cap_000372,capture_20260911_150401,cap_000372
cap_000373,capture_20260911_150401,cap_000373
cap_000374,capture_20260911_150401,cap_000374
cap_000375,capture_20260911_150401,cap_000375
cap_000376,capture_20260911_150401,cap_000376
cap_000377,capture_20260911_150401,cap_000377
cap_000378,capture_20260911_150401,cap_000378
cap_000379,capture_20260911_150401,cap_000379
cap_000380,capture_20260911_150401,cap_000380
cap_000381,capture_20260911_150401,cap_000381
cap_000382,capture_20260911_150401,cap_000382
cap_000383,capture_20260911_150401,cap_000383
cap_000384,capture_20260911_150401,cap_000384
cap_000385,capture_20260911_150401,cap_000385
cap_000386,capture_20260911_150401,cap_000386
cap_000387,capture_20260911_150401,cap_000387
cap_000388,capture_20260911_150401,cap_000388
cap_000389,capture_20260911_150401,cap_000389
cap_000390,capture_20260911_150401,cap_000390
cap_000391,capture_20260911_150401,cap_000391
cap_000392,capture_20260911_150401,cap_000392
cap_000393,capture_20260911_150401,cap_000393
cap_000394,capture_20260911_150401,cap_000394
cap_000395,capture_20260911_150401,cap_000395
cap_000396,capture_20260911_150401,cap_000396
cap_000397,capture_20260911_150401,cap_000397
cap_000398,capture_20260911_150401,cap_000398
cap_000399,capture_20260911_150401,cap_000399
cap_000400,capture_20260911_150401,cap_000400
cap_000401,capture_20260911_150401,cap_000401
cap_000402,capture_20260911_150401,cap_000402
cap_000403,capture_20260911_150401,cap_000403
cap_000404,capture_20260911_150401,cap_000404
cap_000405,capture_20260911_150401,cap_000405
cap_000406,capture_20260911_150401,cap_000406
cap_000407,capture_20260911_150401,cap_000407
cap_000408,capture_20260911_150401,cap_000408
cap_000409,capture_20260911_150401,cap_000409
cap_000410,capture_20260911_150401,cap_000410
cap_000411,capture_20260911_150401,cap_000411
cap_000412,capture_20260911_150401,cap_000412
cap_000413,capture_20260911_150401,cap_000413
cap_000414,capture_20260911_150401,cap_000414
cap_000415,capture_20260911_150401,cap_000415
cap_000416,capture_20260911_150401,cap_000416
cap_000417,capture_20260911_150401,cap_000417
cap_000418,capture_20260911_150401,cap_000418
cap_000419,capture_20260911_150401,cap_000419
cap_000420,capture_20260911_150401,cap_000420
cap_000421,capture_20260911_150401,cap_000421
cap_000422,capture_20260911_150401,cap_000422
cap_000423,capture_20260911_150401,cap_000423
cap_000424,capture_20260911_150401,cap_000424
cap_000425,capture_20260911_150401,cap_000425
cap_000426,capture_20260911_150401,cap_000426
cap_000427,capture_20260911_150401,cap_000427
cap_000428,capture_20260911_150401,cap_000428
cap_000429,capture_20260911_150401,cap_000429
cap_000430,capture_20260911_150401,cap_000430
cap_000431,capture_20260911_150401,cap_000431
cap_000432,capture_20260911_150401,cap_000432
cap_000433,capture_20260911_150401,cap_000433
cap_000434,capture_20260911_150401,cap_000434
cap_000435,capture_20260911_150401,cap_000435
cap_000436,capture_20260911_150401,cap_000436
cap_000437,capture_20260911_150401,cap_000437
cap_000438,capture_20260911_150401,cap_000438
cap_000439,capture_20260911_150401,cap_000439
cap_000440,capture_20260911_150401,cap_000440
cap_000441,capture_20260911_150401,cap_000441
cap_000442,capture_20260911_150401,cap_000442
cap_000443,capture_20260911_150401,cap_000443
cap_000444,capture_20260911_150401,cap_000444
cap_000445,capture_20260911_150401,cap_000445
cap_000446,capture_20260911_150401,cap_000446
cap_000447,capture_20260911_150401,cap_000447
cap_000448,capture_20260911_150401,cap_000448
cap_000449,capture_20260911_150401,cap_000449
cap_000450,capture_20260911_150401,cap_000450
cap_000451,capture_20260911_150401,cap_000451
cap_000452,capture_20260911_150401,cap_000452
cap_000453,capture_20260911_150401,cap_000453
cap_000454,capture_20260911_150401,cap_000454
cap_000455,capture_20260911_150401,cap_000455
cap_000456,capture_20260911_150401,cap_000456
cap_000457,capture_20260911_150401,cap_000457
cap_000458,capture_20260911_150401,cap_000458
cap_000459,capture_20260911_150401,cap_000459
cap_000460,capture_20260911_150401,cap_000460
cap_000461,capture_20260911_150401,cap_000461
cap_000462,capture_20260911_150401,cap_000462
cap_000463,capture_20260911_150401,cap_000463
cap_000464,capture_20260911_150401,cap_000464
cap_000465,capture_20260911_150401,cap_000465
cap_000466,capture_20260911_150401,cap_000466
cap_000467,capture_20260911_150401,cap_000467
cap_000468,capture_20260911_150401,cap_000468
cap_000469,capture_20260911_150401,cap_000469
cap_000470,capture_20260911_150401,cap_000470
cap_000471,capture_20260911_150401,cap_000471
cap_000472,capture_20260911_150401,cap_000472
cap_000473,capture_20260911_150401,cap_000473
cap_000474,capture_20260911_150401,cap_000474
cap_000475,capture_20260911_150401,cap_000475
cap_000476,capture_20260911_150401,cap_000476
cap_000477,capture_20260911_150401,cap_000477
cap_000478,capture_20260911_150401,cap_000478
cap_000479,capture_20260911_150401,cap_000479
cap_000480,capture_20260911_150401,cap_000480
cap_000481,capture_20260911_150401,cap_000481
cap_000482,capture_20260911_150401,cap_000482
cap_000483,capture_20260911_150401,cap_000483
cap_000484,capture_20260911_150401,cap_000484
cap_000485,capture_20260911_150401,cap_000485
cap_000486,capture_20260911_150401,cap_000486
cap_000487,capture_20260911_150401,cap_000487
cap_000488,capture_20260911_150401,cap_000488
cap_000489,capture_20260911_150401,cap_000489
cap_000490,capture_20260911_150401,cap_000490
cap_000491,capture_20260911_150401,cap_000491
cap_000492,capture_20260911_150401,cap_000492
cap_000493,capture_20260911_150401,cap_000493
cap_000494,capture_20260911_150401,cap_000494
cap_000495,capture_20260911_150401,cap_000495
cap_000496,capture_20260911_150401,cap_000496
cap_000497,capture_20260911_150401,cap_000497
cap_000498,capture_20260911_150401,cap_000498
cap_000499,capture_20260911_150401,cap_000499
cap_000500,capture_20260911_150401,cap_000500
cap_000501,capture_20260911_150401,cap_000501
cap_000502,capture_20260911_150401,cap_000502
cap_000503,capture_20260911_150401,cap_000503
cap_000504,capture_20260911_150401,cap_000504
cap_000505,capture_20260911_150401,cap_000505
cap_000506,capture_20260911_150401,cap_000506
cap_000507,capture_20260911_150401,cap_000507
cap_000508,capture_20260911_150401,cap_000508
cap_000509,capture_20260911_150401,cap_000509
cap_000510,capture_20260911_150401,cap_000510
cap_000511,capture_20260911_150401,cap_000511
cap_000512,capture_20260911_150401,cap_000512
cap_000513,capture_20260911_150401,cap_000513
cap_000514,capture_20260911_150401,cap_000514
cap_000515,capture_20260911_150401,cap_000515
cap_000516,capture_20260911_150401,cap_000516
cap_000517,capture_20260911_150401,cap_000517
cap_000518,capture_20260911_150401,cap_000518
cap_000519,capture_20260911_150401,cap_000519
cap_000520,capture_20260911_150401,cap_000520
cap_000521,capture_20260911_150401,cap_000521
cap_000522,capture_20260911_150401,cap_000522
cap_000523,capture_20260911_150401,cap_000523
cap_000524,capture_20260911_150401,cap_000524
cap_000525,capture_20260911_150401,cap_000525
cap_000526,capture_20260911_150401,cap_000526
cap_000527,capture_20260911_150401,cap_000527
cap_000528,capture_20260911_150401,cap_000528
cap_000529,capture_20260911_150401,cap_000529
cap_000530,capture_20260911_150401,cap_000530
cap_000531,capture_20260911_150401,cap_000531
cap_000532,capture_20260911_150401,cap_000532
cap_000533,capture_20260911_150401,cap_000533
cap_000534,capture_20260911_150401,cap_000534
cap_000535,capture_20260911_150401,cap_000535
cap_000536,capture_20260911_150401,cap_000536
cap_000537,capture_20260911_150401,cap_000537
cap_000538,capture_20260911_150401,cap_000538
cap_000539,capture_20260911_150401,cap_000539
cap_000540,capture_20260911_150401,cap_000540
cap_000541,capture_20260911_150401,cap_000541
cap_000542,capture_20260911_150401,cap_000542
cap_000543,capture_20260911_150401,cap_000543
cap_000544,capture_20260911_150401,cap_000544
cap_000545,capture_20260911_150401,cap_000545
cap_000546,capture_20260911_150401,cap_000546
cap_000547,capture_20260911_150401,cap_000547
cap_000548,capture_20260911_150401,cap_000548
cap_000549,capture_20260911_150401,cap_000549
cap_000550,capture_20260911_150401,cap_000550
cap_000551,capture_20260911_150401,cap_000551
cap_000552,capture_20260911_150401,cap_000552
cap_000553,capture_20260911_150401,cap_000553
cap_000554,capture_20260911_150401,cap_000554
cap_000555,capture_20260911_150401,cap_000555
cap_000556,capture_20260911_150401,cap_000556
cap_000557,capture_20260911_150401,cap_000557
cap_000558,capture_20260911_150401,cap_000558
cap_000559,capture_20260911_150401,cap_000559
cap_000560,capture_20260911_150401,cap_000560
cap_000561,capture_20260911_150401,cap_000561
cap_000562,capture_20260911_150401,cap_000562
cap_000563,capture_20260911_150401,cap_000563
cap_000564,capture_20260911_150401,cap_000564
cap_000565,capture_20260911_150401,cap_000565
cap_000566,capture_20260911_150401,cap_000566
cap_000567,capture_20260911_150401,cap_000567
cap_000568,capture_20260911_150401,cap_000568
cap_000569,capture_20260911_150401,cap_000569
cap_000570,capture_20260911_150401,cap_000570
cap_000571,capture_20260911_150401,cap_000571
cap_000572,capture_20260911_150401,cap_000572
cap_000573,capture_20260911_150401,cap_000573
cap_000574,capture_20260911_150401,cap_000574
cap_000575,capture_20260911_150401,cap_000575
cap_000576,capture_20260911_150401,cap_000576
cap_000577,capture_20260911_150401,cap_000577
cap_000578,capture_20260911_150401,cap_000578
cap_000579,capture_20260911_150401,cap_000579
cap_000580,capture_20260911_150401,cap_000580
cap_000581,capture_20260911_150401,cap_000581
cap_000582,capture_20260911_150401,cap_000582
cap_000583,capture_20260911_150401,cap_000583
cap_000584,capture_20260911_150401,cap_000584
cap_000585,capture_20260911_150401,cap_000585
cap_000586,capture_20260911_150401,cap_000586
cap_000587,capture_20260911_150401,cap_000587
cap_000588,capture_20260911_150401,cap_000588
cap_000589,capture_20260911_150401,cap_000589
cap_000590,capture_20260911_150401,cap_000590
cap_000591,capture_20260911_150401,cap_000591
cap_000592,capture_20260911_150401,cap_000592
cap_000593,capture_20260911_150401,cap_000593
cap_000594,capture_20260911_150401,cap_000594
cap_000595,capture_20260911_150401,cap_000595
cap_000596,capture_20260911_150401,cap_000596
cap_000597,capture_20260911_150401,cap_000597
cap_000598,capture_20260911_150401,cap_000598
cap_000599,capture_20260911_150401,cap_000599
cap_000600,capture_20260911_150401,cap_000600
cap_000601,capture_20260911_150401,cap_000601
cap_000602,capture_20260911_150401,cap_000602
cap_000603,capture_20260911_150401,cap_000603
cap_000604,capture_20260911_150401,cap_000604
cap_000605,capture_20260911_150401,cap_000605
cap_000606,capture_20260911_150401,cap_000606
cap_000607,capture_20260911_150401,cap_000607
cap_000608,capture_20260911_150401,cap_000608
cap_000609,capture_20260911_150401,cap_000609
cap_000610,capture_20260911_150401,cap_000610
cap_000611,capture_20260911_150401,cap_000611
cap_000612,capture_20260911_150401,cap_000612
cap_000613,capture_20260911_150401,cap_000613
cap_000614,capture_20260911_150401,cap_000614
cap_000615,capture_20260911_150401,cap_000615
cap_000616,capture_20260911_150401,cap_000616
cap_000617,capture_20260911_150401,cap_000617
cap_000618,capture_20260911_150401,cap_000618
cap_000619,capture_20260911_150401,cap_000619
cap_000620,capture_20260911_150401,cap_000620
cap_000621,capture_20260911_150401,cap_000621
cap_000622,capture_20260911_150401,cap_000622
cap_000623,capture_20260911_150401,cap_000623
cap_000624,capture_20260911_150401,cap_000624
cap_000625,capture_20260911_150401,cap_000625
cap_000626,capture_20260911_150401,cap_000626
cap_000627,capture_20260911_150401,cap_000627
cap_000628,capture_20260911_150401,cap_000628
cap_000629,capture_20260911_150401,cap_000629
cap_000630,capture_20260911_150401,cap_000630
cap_000631,capture_20260911_150401,cap_000631
cap_000632,capture_20260911_150401,cap_000632
cap_000633,capture_20260911_150401,cap_000633
cap_000634,capture_20260911_150401,cap_000634
