file,cluster,n_person,n_omega,status
cap_000260,147,0,4,todo
cap_000261,148,0,4,todo
cap_000262,148,0,4,todo
cap_000263,149,0,4,todo
cap_000264,149,0,4,todo
cap_000265,150,0,4,todo
cap_000266,151,0,5,todo
cap_000267,152,0,4,todo
cap_000268,153,0,5,todo
cap_000269,154,0,5,todo
cap_000270,154,0,4,todo
cap_000271,155,0,4,todo
cap_000272,155,0,4,todo
cap_000273,156,0,5,todo
cap_000274,157,0,4,todo
cap_000275,157,0,4,todo
cap_000276,158,0,4,todo
cap_000277,158,0,4,todo
cap_000278,159,0,4,todo
cap_000279,160,0,4,todo
cap_000280,161,0,4,todo
cap_000281,162,0,4,todo
cap_000282,163,0,4,todo
cap_000283,164,0,4,todo
cap_000284,165,0,4,todo
cap_000285,165,0,4,todo
cap_000286,166,0,4,todo
cap_000287,167,0,4,todo
cap_000288,168,0,4,todo
cap_000289,168,0,4,todo
cap_000290,169,0,4,todo
cap_000291,169,0,4,todo
cap_000292,170,0,4,todo
cap_000293,170,0,4,todo
cap_000294,170,0,4,todo
cap_000295,171,0,4,todo
cap_000296,171,0,5,todo
cap_000297,172,0,4,todo
cap_000298,172,0,4,todo
cap_000299,173,0,5,todo
cap_000300,173,0,4,todo
cap_000301,174,0,4,todo
cap_000302,174,0,4,todo
cap_000303,174,0,4,todo
cap_000304,175,0,4,todo
cap_000305,175,0,4,todo
cap_000306,176,0,4,todo
cap_000307,176,0,4,todo
cap_000308,177,0,4,todo
cap_000309,177,0,4,todo
cap_000310,178,0,4,todo
cap_000311,178,0,5,todo
cap_000312,179,0,4,todo
cap_000313,180,0,4,todo
cap_000314,181,0,3,todo
cap_000315,182,0,4,todo
cap_000316,183,0,4,todo
cap_000317,183,0,4,todo
cap_000318,184,0,4,todo
cap_000319,184,0,5,todo
cap_000320,185,0,3,todo
cap_000321,186,0,4,todo
cap_000322,187,0,4,todo
cap_000323,187,0,4,todo
cap_000324,188,0,4,todo
cap_000325,189,0,4,todo
cap_000326,190,0,4,todo
cap_000327,191,0,4,todo
cap_000328,192,0,4,todo
cap_000329,193,0,4,todo
cap_000330,194,0,4,todo
cap_000331,195,0,4,todo
cap_000332,196,0,4,todo
cap_000333,197,0,4,todo
cap_000334,198,0,4,todo
cap_000335,199,0,4,todo
cap_000336,200,0,4,todo
cap_000337,201,0,4,todo
cap_000338,202,0,4,todo
cap_000339,202,0,5,todo
cap_000340,203,0,4,todo
cap_000341,203,0,4,todo
cap_000342,204,0,4,todo
cap_000343,204,0,4,todo
cap_000344,205,0,4,todo
cap_000345,206,0,5,todo
cap_000346,206,0,3,todo
cap_000347,207,0,4,todo
cap_000348,207,0,4,todo
cap_000349,207,0,4,todo
cap_000350,208,0,4,todo
cap_000351,208,0,3,todo
cap_000352,208,0,3,todo
cap_000353,209,0,3,todo
cap_000354,209,0,3,todo
cap_000355,209,0,3,todo
cap_000356,210,0,3,todo
cap_000357,210,0,3,todo
cap_000358,210,0,3,todo
cap_000359,210,0,3,todo
cap_000360,211,0,3,todo
cap_000361,211,0,3,todo
cap_000362,211,0,3,todo
cap_000363,211,0,3,todo
cap_000364,211,0,3,todo
cap_000365,211,0,3,todo
cap_000366,211,0,3,todo
cap_000367,211,0,3,todo
cap_000368,212,0,3,todo
cap_000369,212,0,3,todo
cap_000370,212,0,3,todo
cap_000371,212,0,3,todo
cap_000372,212,0,3,todo
cap_000373,212,0,3,todo
cap_000374,212,0,3,todo
cap_000375,213,0,3,todo
cap_000376,213,0,3,todo
cap_000377,213,0,3,todo
cap_000378,213,0,3,todo
cap_000379,213,0,3,todo
cap_000380,213,0,3,todo
cap_000381,214,0,3,todo
cap_000382,214,0,3,todo
cap_000383,215,0,3,todo
cap_000384,215,0,3,todo
cap_000385,215,0,2,todo
cap_000386,216,0,2,todo
cap_000387,217,0,3,todo
cap_000388,218,0,1,todo
cap_000389,218,0,3,todo
cap_000390,219,0,3,todo
cap_000391,220,0,2,todo
cap_000392,220,0,1,todo
cap_000393,221,0,3,todo
cap_000394,222,0,4,todo
cap_000395,223,0,3,todo
cap_000396,224,0,3,todo
cap_000397,225,0,3,todo
cap_000398,225,0,3,todo
cap_000399,225,0,2,todo
cap_000400,226,0,3,todo
cap_000401,226,0,3,todo
cap_000402,227,0,4,todo
cap_000403,228,0,3,todo
cap_000404,229,0,3,todo
cap_000405,230,0,3,todo
cap_000406,231,0,5,todo
cap_000407,232,0,4,todo
cap_000408,233,0,4,todo
cap_000409,234,0,5,todo
cap_000410,235,0,4,todo
cap_000411,236,0,3,todo
cap_000412,237,0,2,todo
cap_000413,238,0,4,todo
cap_000414,239,0,4,todo
cap_000415,240,0,5,todo
cap_000416,241,0,4,todo
cap_000417,242,0,4,todo
cap_000418,243,0,5,todo
cap_000419,243,0,4,todo
cap_000420,244,0,5,todo
cap_000421,244,0,5,todo
cap_000422,244,0,5,todo
cap_000423,245,0,4,todo
cap_000424,246,0,4,todo
cap_000425,247,0,5,todo
cap_000426,247,0,4,todo
cap_000427,248,0,4,todo
cap_000428,248,0,4,todo
cap_000429,249,0,5,todo
cap_000430,249,0,4,todo
cap_000431,250,0,4,todo
cap_000432,250,0,5,todo
cap_000433,251,0,3,todo
cap_000434,251,0,4,todo
cap_000435,251,0,4,todo
cap_000436,252,0,4,todo
cap_000437,252,0,5,todo
cap_000438,253,0,3,todo
cap_000439,254,0,5,todo
cap_000440,255,0,5,todo
cap_000441,256,0,6,todo
cap_000442,257,0,5,todo
cap_000443,258,0,5,todo
cap_000444,259,0,5,todo
cap_000445,260,0,5,todo
cap_000446,261,0,4,todo
cap_000447,262,0,5,todo
cap_000448,263,0,6,todo
cap_000449,263,0,6,todo
cap_000450,264,0,6,todo
cap_000451,264,0,6,todo
cap_000452,265,0,5,todo
cap_000453,265,0,5,todo
cap_000454,266,0,5,todo
cap_000455,266,0,5,todo
cap_000456,267,0,5,todo
cap_000457,268,0,4,todo
cap_000458,269,0,4,todo
cap_000459,270,0,5,todo
cap_000460,271,0,3,todo
cap_000461,272,0,3,todo
cap_000462,273,0,3,todo
cap_000463,274,0,5,todo
cap_000464,274,0,4,todo
cap_000465,275,0,3,todo
cap_000466,275,0,3,todo
cap_000467,276,0,4,todo
cap_000468,277,0,4,todo
cap_000469,278,0,4,todo
cap_000470,279,0,3,todo
cap_000471,280,0,3,todo
cap_000472,281,0,5,todo
cap_000473,282,0,5,todo
cap_000474,283,0,5,todo
cap_000475,284,0,5,todo
cap_000476,285,0,4,todo
cap_000477,286,0,4,todo
cap_000478,287,0,5,todo
cap_000479,288,0,5,todo
cap_000480,289,0,6,todo
cap_000481,290,0,5,todo
cap_000482,291,0,5,todo
cap_000483,292,0,5,todo
cap_000484,293,0,6,todo
cap_000485,294,0,5,todo
cap_000486,295,0,4,todo
cap_000487,296,0,6,todo
cap_000488,297,0,7,todo
cap_000489,297,0,4,todo
cap_000490,298,0,4,todo
cap_000491,299,0,6,todo
cap_000492,300,0,5,todo
cap_000493,301,0,5,todo
cap_000494,302,0,5,todo
cap_000495,303,0,5,todo
cap_000496,304,0,4,todo
cap_000497,305,0,5,todo
cap_000498,305,0,4,todo
cap_000499,306,0,5,todo
cap_000500,306,0,5,todo
cap_000501,307,0,4,todo
cap_000502,308,0,5,todo
cap_000503,309,0,4,todo
cap_000504,310,0,5,todo
cap_000505,311,0,5,todo
cap_000506,312,0,5,todo
cap_000507,313,0,5,todo
cap_000508,314,0,5,todo
cap_000509,315,0,5,todo
cap_000510,316,0,4,todo
cap_000511,317,0,4,todo
cap_000512,318,0,5,todo
cap_000513,319,0,6,todo
cap_000514,320,0,6,todo
cap_000515,320,0,5,todo
cap_000516,321,0,5,todo
cap_000517,322,0,5,todo
cap_000518,323,0,5,todo
cap_000519,324,0,6,todo
cap_000520,325,0,4,todo
cap_000521,325,0,5,todo
cap_000522,326,0,5,todo
cap_000523,326,0,5,todo
cap_000524,326,0,5,todo
cap_000525,327,0,3,todo
cap_000526,327,0,5,todo
cap_000527,328,0,5,todo
cap_000528,329,0,4,todo
cap_000529,329,0,4,todo
cap_000530,329,0,5,todo
cap_000531,330,0,5,todo
cap_000532,330,0,5,todo
cap_000533,330,0,5,todo
cap_000534,331,0,5,todo
cap_000535,331,0,5,todo
cap_000536,332,0,6,todo
cap_000537,332,0,6,todo
cap_000538,333,0,5,todo
cap_000539,334,0,5,todo
cap_000540,335,0,6,todo
cap_000541,336,0,5,todo
cap_000542,337,0,7,todo
cap_000543,338,0,4,todo
cap_000544,339,0,6,todo
cap_000545,340,0,6,todo
cap_000546,341,0,6,todo
cap_000547,342,0,5,todo
cap_000548,343,0,6,todo
cap_000549,344,0,6,todo
cap_000550,345,0,6,todo
cap_000551,346,0,6,todo
cap_000552,347,0,5,todo
cap_000553,348,0,6,todo
cap_000554,349,0,5,todo
cap_000555,350,0,4,todo
cap_000556,351,0,5,todo
cap_000557,352,0,7,todo
cap_000558,353,0,6,todo
cap_000559,354,0,5,todo
cap_000560,355,0,6,todo
cap_000561,356,0,8,todo
cap_000562,357,0,6,todo
cap_000563,358,0,5,todo
cap_000564,358,0,8,todo
cap_000565,359,0,6,todo
cap_000566,360,0,7,todo
cap_000567,361,0,5,todo
cap_000568,362,0,5,todo
cap_000569,363,0,6,todo
cap_000570,364,0,5,todo
cap_000571,365,0,6,todo
cap_000572,366,0,4,todo
cap_000573,367,0,5,todo
cap_000574,368,0,5,todo
cap_000575,369,0,5,todo
cap_000576,370,0,4,todo
cap_000577,371,0,4,todo
cap_000578,372,0,3,todo
cap_000579,373,0,3,todo
cap_000580,374,0,1,todo
cap_000581,375,0,7,todo
cap_000582,376,0,7,todo
cap_000583,377,0,6,todo
cap_000584,378,0,8,todo
cap_000585,379,0,5,todo
cap_000586,380,0,6,todo
cap_000587,381,0,4,todo
cap_000588,382,0,4,todo
cap_000589,383,0,4,todo
cap_000590,384,0,5,todo
cap_000591,385,0,3,todo
cap_000592,386,0,6,todo
cap_000593,387,0,3,todo
cap_000594,388,0,4,todo
cap_000595,389,0,5,todo
cap_000596,390,0,5,todo
cap_000597,391,0,5,todo
cap_000598,392,0,5,todo
cap_000599,393,0,5,todo
cap_000600,394,0,6,todo
cap_000601,395,0,5,todo
cap_000602,396,0,5,todo
cap_000603,397,0,5,todo
cap_000604,398,0,3,todo
cap_000605,399,0,4,todo
cap_000606,400,0,4,todo
cap_000607,401,0,5,todo
cap_000608,402,0,5,todo
cap_000609,403,0,4,todo
cap_000610,404,0,4,todo
cap_000611,405,0,4,todo
cap_000612,406,0,4,todo
cap_000613,407,0,3,todo
cap_000614,408,0,6,todo
cap_000615,409,0,3,todo
cap_000616,410,0,5,todo
cap_000617,411,0,3,todo
cap_000618,412,0,5,todo
cap_000619,413,0,4,todo
cap_000620,414,0,4,todo
cap_000621,415,0,5,todo
cap_000622,416,0,6,todo
cap_000623,417,0,4,todo
cap_000624,418,0,4,todo
cap_000625,419,0,4,todo
cap_000626,420,0,6,todo
cap_000627,421,0,5,todo
cap_000628,422,0,7,todo
cap_000629,423,0,7,todo
cap_000630,424,0,7,todo
cap_000631,425,0,4,todo
cap_000632,426,0,5,todo
cap_000633,427,0,3,todo
cap_000634,428,0,5,todo
cap_000635,429,0,4,todo
cap_000636,430,0,5,todo
cap_000637,431,0,4,todo
cap_000638,432,0,5,todo
cap_000639,432,0,4,todo
cap_000640,433,0,2,todo
cap_000641,434,0,5,todo
cap_000642,435,0,4,todo
cap_000643,436,0,7,todo
cap_000644,437,0,7,todo
cap_000645,438,0,6,todo
cap_000646,439,0,5,todo
cap_000647,440,0,5,todo
cap_000648,441,0,5,todo
cap_000649,442,0,5,todo
cap_000650,443,0,3,todo
cap_000651,444,0,3,todo
cap_000652,445,0,4,todo
cap_000653,446,0,4,todo
cap_000654,447,0,4,todo
cap_000655,448,0,4,todo
cap_000656,448,0,5,todo
cap_000657,449,0,3,todo
cap_000658,449,0,4,todo
cap_000659,450,0,4,todo
cap_000660,451,0,5,todo
cap_000661,452,0,5,todo
cap_000662,453,0,4,todo
cap_000663,454,0,4,todo
cap_000664,455,0,4,todo
cap_000665,456,0,5,todo
cap_000666,457,0,4,todo
cap_000667,458,0,4,todo
cap_000668,459,0,5,todo
cap_000669,460,0,4,todo
cap_000670,461,0,4,todo
cap_000671,462,0,5,todo
cap_000672,462,0,5,todo
cap_000673,463,0,5,todo
cap_000674,464,0,6,todo
cap_000675,465,0,5,todo
cap_000676,466,0,4,todo
cap_000677,466,0,5,todo
cap_000678,466,0,5,todo
cap_000679,467,0,5,todo
cap_000680,467,0,5,todo
cap_000681,468,0,6,todo
cap_000682,468,0,6,todo
cap_000683,468,0,5,todo
cap_000684,468,0,5,todo
cap_000685,468,0,4,todo
cap_000686,469,0,4,todo
cap_000687,469,0,4,todo
cap_000688,470,0,5,todo
cap_000689,470,0,5,todo
cap_000690,471,0,4,todo
cap_000691,471,0,2,todo
cap_000692,471,0,2,todo
cap_000693,472,0,1,todo
cap_000694,472,0,3,todo
cap_000695,472,0,2,todo
cap_000696,472,0,2,todo
cap_000697,473,0,3,todo
cap_000698,473,0,3,todo
cap_000699,473,0,3,todo
cap_000700,473,0,4,todo
cap_000701,474,0,5,todo
cap_000702,474,0,5,todo
cap_000703,475,0,5,todo
cap_000704,475,0,4,todo
cap_000705,476,0,5,todo
cap_000706,476,0,4,todo
cap_000707,476,0,3,todo
cap_000708,477,0,4,todo
cap_000709,478,0,4,todo
cap_000710,479,0,4,todo
cap_000711,480,0,3,todo
cap_000712,481,0,4,todo
cap_000713,482,0,5,todo
cap_000714,483,0,6,todo
cap_000715,484,0,3,todo
cap_000716,485,0,6,todo
cap_000717,486,0,6,todo
cap_000718,487,0,6,todo
cap_000719,488,0,4,todo
cap_000720,489,0,5,todo
cap_000721,490,0,3,todo
cap_000722,491,0,4,todo
cap_000723,492,0,4,todo
cap_000724,493,0,4,todo
cap_000725,494,0,4,todo
cap_000726,495,0,4,todo
cap_000727,496,0,5,todo
cap_000728,497,0,4,todo
cap_000729,498,0,4,todo
cap_000730,499,0,4,todo
cap_000731,500,0,4,todo
cap_000732,500,0,5,todo
cap_000733,500,0,5,todo
cap_000734,501,0,5,todo
cap_000735,501,0,5,todo
cap_000736,501,0,6,todo
cap_000737,502,0,6,todo
cap_000738,502,0,4,todo
cap_000739,502,0,5,todo
cap_000740,502,0,6,todo
cap_000741,502,0,5,todo
cap_000742,503,0,3,todo
cap_000743,503,0,3,todo
cap_000744,504,0,3,todo
cap_000745,505,0,4,todo
cap_000746,506,0,4,todo
cap_000747,507,0,5,todo
cap_000748,508,0,4,todo
cap_000749,509,0,4,todo
cap_000750,510,0,3,todo
cap_000751,511,0,4,todo
cap_000752,512,0,4,todo
cap_000753,513,0,4,todo
cap_000754,514,0,4,todo
cap_000755,515,0,4,todo
cap_000756,516,0,3,todo
cap_000757,517,0,5,todo
cap_000758,518,0,5,todo
cap_000759,519,0,5,todo
cap_000760,520,0,5,todo
cap_000761,521,0,5,todo
cap_000762,522,0,4,todo
cap_000763,523,0,5,todo
cap_000764,524,0,5,todo
cap_000765,525,0,4,todo
cap_000766,526,0,5,todo
cap_000767,527,0,5,todo
cap_000768,527,0,5,todo
cap_000769,528,0,5,todo
cap_000770,528,0,5,todo
cap_000771,529,0,4,todo
cap_000772,529,0,4,todo
cap_000773,530,0,5,todo
cap_000774,530,0,5,todo
cap_000775,531,0,5,todo
cap_000776,531,0,5,todo
cap_000777,532,0,5,todo
cap_000778,532,0,5,todo
cap_000779,532,0,5,todo
cap_000780,533,0,3,todo
cap_000781,533,0,4,todo
cap_000782,534,0,4,todo
cap_000783,534,0,5,todo
cap_000784,534,0,5,todo
cap_000785,535,0,4,todo
cap_000786,535,0,4,todo
cap_000787,536,0,3,todo
cap_000788,536,0,3,todo
cap_000789,537,0,3,todo
cap_000790,538,0,3,todo
cap_000791,538,0,2,todo
cap_000792,539,0,3,todo
cap_000793,539,0,3,todo
cap_000794,540,0,3,todo
cap_000795,540,0,3,todo
cap_000796,540,0,3,todo
cap_000797,541,0,4,todo
cap_000798,541,0,4,todo
cap_000799,541,0,4,todo
cap_000800,541,0,4,todo
cap_000801,541,0,4,todo
cap_000802,542,0,5,todo
cap_000803,542,0,4,todo
cap_000804,542,0,4,todo
cap_000805,542,0,5,todo
cap_000806,542,0,4,todo
cap_000807,542,0,5,todo
cap_000808,543,0,5,todo
cap_000809,543,0,5,todo
cap_000810,544,0,5,todo
cap_000811,544,0,5,todo
cap_000812,545,0,6,todo
cap_000813,546,0,5,todo
cap_000814,546,0,6,todo
cap_000815,547,0,4,todo
cap_000816,548,0,6,todo
cap_000817,549,0,5,todo
cap_000818,550,0,4,todo
cap_000819,551,0,5,todo
cap_000820,551,0,6,todo
cap_000821,552,0,3,todo
cap_000822,552,0,5,todo
cap_000823,552,0,5,todo
cap_000824,553,0,5,todo
cap_000825,553,0,5,todo
cap_000826,554,0,4,todo
cap_000827,554,0,5,todo
cap_000828,555,0,5,todo
cap_000829,556,0,4,todo
cap_000830,557,0,4,todo
cap_000831,558,0,5,todo
cap_000832,559,0,5,todo
cap_000833,560,0,4,todo
cap_000834,561,0,5,todo
cap_000835,562,0,5,todo
cap_000836,562,0,4,todo
cap_000837,563,0,5,todo
cap_000838,563,0,4,todo
cap_000839,564,0,5,todo
cap_000840,565,0,4,todo
cap_000841,566,0,4,todo
cap_000842,567,0,5,todo
cap_000843,568,0,3,todo
cap_000844,569,0,5,todo
cap_000845,570,0,4,todo
cap_000846,571,0,5,todo
cap_000847,572,0,3,todo
cap_000848,573,0,5,todo
cap_000849,574,0,4,todo
cap_000850,575,0,4,todo
cap_000851,576,0,4,todo
cap_000852,577,0,3,todo
cap_000853,578,0,4,todo
cap_000854,579,0,4,todo
cap_000855,580,0,4,todo
cap_000856,581,0,2,todo
cap_000857,582,0,2,todo
cap_000858,583,0,3,todo
cap_000859,584,0,3,todo
cap_000860,585,0,4,todo
cap_000861,586,0,5,todo
cap_000862,587,0,4,todo
cap_000863,588,0,4,todo
cap_000864,588,0,5,todo
cap_000865,589,0,5,todo
cap_000866,589,0,5,todo
cap_000867,590,0,5,todo
cap_000868,591,0,6,todo
cap_000869,592,0,4,todo
cap_000870,593,0,3,todo
cap_000871,594,0,4,todo
cap_000872,595,0,2,todo
cap_000873,596,0,3,todo
cap_000874,597,0,2,todo
cap_000875,598,0,2,todo
cap_000876,599,0,2,todo
cap_000877,600,0,2,todo
cap_000878,600,0,3,todo
cap_000879,601,0,2,todo
cap_000880,602,0,2,todo
cap_000881,603,0,2,todo
cap_000882,604,0,2,todo
cap_000883,605,0,2,todo
cap_000884,606,0,3,todo
cap_000885,607,0,3,todo
cap_000886,607,0,3,todo
cap_000887,608,0,2,todo
cap_000888,609,0,2,todo
cap_000889,609,0,3,todo
cap_000890,610,0,2,todo
cap_000891,610,0,3,todo
cap_000892,611,0,3,todo
cap_000893,611,0,3,todo
cap_000894,611,0,3,todo
cap_000895,612,0,3,todo
cap_000896,613,0,3,todo
cap_000897,613,0,2,todo
cap_000898,613,0,3,todo
cap_000899,614,0,3,todo
cap_000900,614,0,3,todo
cap_000901,614,0,3,todo
cap_000902,615,0,2,todo
cap_000903,615,0,2,todo
cap_000904,615,0,2,todo
cap_000905,616,0,2,todo
cap_000906,616,0,2,todo
cap_000907,617,0,2,todo
cap_000908,618,0,2,todo
cap_000909,618,0,2,todo
cap_000910,619,0,2,todo
cap_000911,619,0,3,todo
cap_000912,619,0,3,todo
cap_000913,620,0,3,todo
cap_000914,621,0,4,todo
cap_000915,621,0,4,todo
cap_000916,622,0,3,todo
cap_000917,622,0,3,todo
cap_000918,622,0,2,todo
cap_000919,622,0,4,todo
cap_000920,623,0,2,todo
cap_000921,624,0,3,todo
cap_000922,624,0,2,todo
cap_000923,624,0,5,todo
cap_000924,625,0,2,todo
cap_000925,625,0,2,todo
cap_000926,626,0,2,todo
cap_000927,626,0,2,todo
cap_000928,627,0,2,todo
cap_000929,627,0,2,todo
cap_000930,627,0,2,todo
