file,cluster,n_person,n_omega,status
cap_000260,146,0,4,todo
cap_000261,147,0,4,todo
cap_000262,147,0,4,todo
cap_000263,148,0,4,todo
cap_000264,148,0,4,todo
cap_000265,149,0,4,todo
cap_000266,150,0,5,todo
cap_000267,151,0,4,todo
cap_000268,152,0,5,todo
cap_000269,153,0,5,todo
cap_000270,153,0,4,todo
cap_000271,154,0,4,todo
cap_000272,154,0,4,todo
cap_000273,155,0,5,todo
cap_000274,156,0,4,todo
cap_000275,156,0,4,todo
cap_000276,157,0,4,todo
cap_000277,157,0,4,todo
cap_000278,158,0,4,todo
cap_000279,159,0,4,todo
cap_000280,160,0,4,todo
cap_000281,161,0,4,todo
cap_000282,162,0,4,todo
cap_000283,163,0,4,todo
cap_000284,164,0,4,todo
cap_000285,164,0,4,todo
cap_000286,165,0,4,todo
cap_000287,166,0,4,todo
cap_000288,167,0,4,todo
cap_000289,167,0,4,todo
cap_000290,168,0,4,todo
cap_000291,168,0,4,todo
cap_000292,169,0,4,todo
cap_000293,169,0,4,todo
cap_000294,169,0,4,todo
cap_000295,170,0,4,todo
cap_000296,170,0,5,todo
cap_000297,171,0,4,todo
cap_000298,171,0,4,todo
cap_000299,172,0,5,todo
cap_000300,172,0,4,todo
cap_000301,173,0,4,todo
cap_000302,173,0,4,todo
cap_000303,173,0,4,todo
cap_000304,174,0,4,todo
cap_000305,174,0,4,todo
cap_000306,175,0,4,todo
cap_000307,175,0,4,todo
cap_000308,176,0,4,todo
cap_000309,176,0,4,todo
cap_000310,177,0,4,todo
cap_000311,177,0,5,todo
cap_000312,178,0,4,todo
cap_000313,179,0,4,todo
cap_000314,180,0,3,todo
cap_000315,181,0,4,todo
cap_000316,182,0,4,todo
cap_000317,182,0,4,todo
cap_000318,183,0,4,todo
cap_000319,183,0,5,todo
cap_000320,184,0,3,todo
cap_000321,185,0,4,todo
cap_000322,186,0,4,todo
cap_000323,186,0,4,todo
cap_000324,187,0,4,todo
cap_000325,188,0,4,todo
cap_000326,189,0,4,todo
cap_000327,190,0,4,todo
cap_000328,191,0,4,todo
cap_000329,192,0,4,todo
cap_000330,193,0,4,todo
cap_000331,194,0,4,todo
cap_000332,195,0,4,todo
cap_000333,196,0,4,todo
cap_000334,197,0,4,todo
cap_000335,198,0,4,todo
cap_000336,199,0,4,todo
cap_000337,200,0,4,todo
cap_000338,201,0,4,todo
cap_000339,201,0,5,todo
cap_000340,202,0,4,todo
cap_000341,202,0,4,todo
cap_000342,203,0,4,todo
cap_000343,203,0,4,todo
cap_000344,204,0,4,todo
cap_000345,205,0,5,todo
cap_000346,205,0,3,todo
cap_000347,206,0,4,todo
cap_000348,206,0,4,todo
cap_000349,206,0,4,todo
cap_000350,207,0,4,todo
cap_000351,207,0,3,todo
cap_000352,207,0,3,todo
cap_000353,208,0,3,todo
cap_000354,208,0,3,todo
cap_000355,208,0,3,todo
cap_000356,209,0,3,todo
cap_000357,209,0,3,todo
cap_000358,209,0,3,todo
cap_000359,209,0,3,todo
cap_000360,210,0,3,todo
cap_000361,210,0,3,todo
cap_000362,210,0,3,todo
cap_000363,210,0,3,todo
cap_000364,210,0,3,todo
cap_000365,210,0,3,todo
cap_000366,210,0,3,todo
cap_000367,210,0,3,todo
cap_000368,210,0,3,todo
cap_000369,211,0,3,todo
cap_000370,211,0,3,todo
cap_000371,211,0,3,todo
cap_000372,211,0,3,todo
cap_000373,211,0,3,todo
cap_000374,211,0,3,todo
cap_000375,211,0,3,todo
cap_000376,212,0,3,todo
cap_000377,212,0,3,todo
cap_000378,212,0,3,todo
cap_000379,212,0,3,todo
cap_000380,212,0,3,todo
cap_000381,212,0,3,todo
cap_000382,212,0,3,todo
cap_000383,213,0,3,todo
cap_000384,213,0,3,todo
cap_000385,213,0,2,todo
cap_000386,214,0,2,todo
cap_000387,215,0,3,todo
cap_000388,216,0,1,todo
cap_000389,216,0,3,todo
cap_000390,217,0,3,todo
cap_000391,218,0,2,todo
cap_000392,218,0,1,todo
cap_000393,219,0,3,todo
cap_000394,220,0,4,todo
cap_000395,221,0,3,todo
cap_000396,222,0,3,todo
cap_000397,223,0,3,todo
cap_000398,223,0,3,todo
cap_000399,223,0,2,todo
cap_000400,224,0,3,todo
cap_000401,224,0,3,todo
cap_000402,225,0,4,todo
cap_000403,226,0,3,todo
cap_000404,227,0,3,todo
cap_000405,228,0,3,todo
cap_000406,229,0,5,todo
cap_000407,230,0,4,todo
cap_000408,231,0,4,todo
cap_000409,232,0,5,todo
cap_000410,233,0,4,todo
cap_000411,234,0,3,todo
cap_000412,235,0,2,todo
cap_000413,236,0,4,todo
cap_000414,237,0,4,todo
cap_000415,238,0,5,todo
cap_000416,239,0,4,todo
cap_000417,240,0,4,todo
cap_000418,241,0,5,todo
cap_000419,241,0,4,todo
cap_000420,242,0,5,todo
cap_000421,242,0,5,todo
cap_000422,242,0,5,todo
cap_000423,243,0,4,todo
cap_000424,244,0,4,todo
cap_000425,245,0,5,todo
cap_000426,245,0,4,todo
cap_000427,246,0,4,todo
cap_000428,246,0,4,todo
cap_000429,247,0,5,todo
cap_000430,247,0,4,todo
cap_000431,248,0,4,todo
cap_000432,248,0,5,todo
cap_000433,249,0,3,todo
cap_000434,249,0,4,todo
cap_000435,249,0,4,todo
cap_000436,250,0,4,todo
cap_000437,250,0,5,todo
cap_000438,251,0,3,todo
cap_000439,252,0,5,todo
cap_000440,253,0,5,todo
cap_000441,254,0,6,todo
cap_000442,255,0,5,todo
cap_000443,256,0,5,todo
cap_000444,257,0,5,todo
cap_000445,258,0,5,todo
cap_000446,259,0,4,todo
cap_000447,260,0,5,todo
cap_000448,261,0,6,todo
cap_000449,261,0,6,todo
cap_000450,262,0,6,todo
cap_000451,262,0,6,todo
cap_000452,263,0,5,todo
cap_000453,263,0,5,todo
cap_000454,264,0,5,todo
cap_000455,264,0,5,todo
cap_000456,265,0,5,todo
cap_000457,266,0,4,todo
cap_000458,267,0,4,todo
cap_000459,268,0,5,todo
cap_000460,269,0,3,todo
cap_000461,270,0,3,todo
cap_000462,271,0,3,todo
cap_000463,272,0,5,todo
cap_000464,272,0,4,todo
cap_000465,273,0,3,todo
cap_000466,273,0,3,todo
cap_000467,274,0,4,todo
cap_000468,275,0,4,todo
cap_000469,276,0,4,todo
cap_000470,277,0,3,todo
cap_000471,278,0,3,todo
cap_000472,279,0,5,todo
cap_000473,280,0,5,todo
cap_000474,281,0,5,todo
cap_000475,282,0,5,todo
cap_000476,283,0,4,todo
cap_000477,284,0,4,todo
cap_000478,285,0,5,todo
cap_000479,286,0,5,todo
cap_000480,287,0,6,todo
cap_000481,288,0,5,todo
cap_000482,289,0,5,todo
cap_000483,290,0,5,todo
cap_000484,291,0,6,todo
cap_000485,292,0,5,todo
cap_000486,293,0,4,todo
cap_000487,294,0,6,todo
cap_000488,295,0,7,todo
cap_000489,295,0,4,todo
cap_000490,296,0,4,todo
cap_000491,297,0,6,todo
cap_000492,298,0,5,todo
cap_000493,299,0,5,todo
cap_000494,300,0,5,todo
cap_000495,301,0,5,todo
cap_000496,302,0,4,todo
cap_000497,303,0,5,todo
cap_000498,303,0,4,todo
cap_000499,304,0,5,todo
cap_000500,304,0,5,todo
cap_000501,305,0,4,todo
cap_000502,306,0,5,todo
cap_000503,307,0,4,todo
cap_000504,308,0,5,todo
cap_000505,309,0,5,todo
cap_000506,310,0,5,todo
cap_000507,311,0,5,todo
cap_000508,312,0,5,todo
cap_000509,313,0,5,todo
cap_000510,314,0,4,todo
cap_000511,315,0,4,todo
cap_000512,316,0,5,todo
cap_000513,317,0,6,todo
cap_000514,318,0,6,todo
cap_000515,318,0,5,todo
cap_000516,319,0,5,todo
cap_000517,320,0,5,todo
cap_000518,321,0,5,todo
cap_000519,322,0,6,todo
cap_000520,323,0,4,todo
cap_000521,323,0,5,todo
cap_000522,324,0,5,todo
cap_000523,324,0,5,todo
cap_000524,324,0,5,todo
cap_000525,325,0,3,todo
cap_000526,325,0,5,todo
cap_000527,326,0,5,todo
cap_000528,327,0,4,todo
cap_000529,327,0,4,todo
cap_000530,327,0,5,todo
cap_000531,328,0,5,todo
cap_000532,328,0,5,todo
cap_000533,328,0,5,todo
cap_000534,329,0,5,todo
cap_000535,329,0,5,todo
cap_000536,330,0,6,todo
cap_000537,330,0,6,todo
cap_000538,331,0,5,todo
cap_000539,332,0,5,todo
cap_000540,333,0,6,todo
cap_000541,334,0,5,todo
cap_000542,335,0,7,todo
cap_000543,336,0,4,todo
cap_000544,337,0,6,todo
cap_000545,338,0,6,todo
cap_000546,339,0,6,todo
cap_000547,340,0,5,todo
cap_000548,341,0,6,todo
cap_000549,342,0,6,todo
cap_000550,343,0,6,todo
cap_000551,344,0,6,todo
cap_000552,345,0,5,todo
cap_000553,346,0,6,todo
cap_000554,347,0,5,todo
cap_000555,348,0,4,todo
cap_000556,349,0,5,todo
cap_000557,350,0,7,todo
cap_000558,351,0,6,todo
cap_000559,352,0,5,todo
cap_000560,353,0,6,todo
cap_000561,354,0,8,todo
cap_000562,355,0,6,todo
cap_000563,356,0,5,todo
cap_000564,356,0,8,todo
cap_000565,357,0,6,todo
cap_000566,358,0,7,todo
cap_000567,359,0,5,todo
cap_000568,360,0,5,todo
cap_000569,361,0,6,todo
cap_000570,362,0,5,todo
cap_000571,363,0,6,todo
cap_000572,364,0,4,todo
cap_000573,365,0,5,todo
cap_000574,366,0,5,todo
cap_000575,367,0,5,todo
cap_000576,368,0,4,todo
cap_000577,369,0,4,todo
cap_000578,370,0,3,todo
cap_000579,371,0,3,todo
cap_000580,372,0,1,todo
cap_000581,373,0,7,todo
cap_000582,374,0,7,todo
cap_000583,375,0,6,todo
cap_000584,376,0,8,todo
cap_000585,377,0,5,todo
cap_000586,378,0,6,todo
cap_000587,379,0,4,todo
cap_000588,380,0,4,todo
cap_000589,381,0,4,todo
cap_000590,382,0,5,todo
cap_000591,383,0,3,todo
cap_000592,384,0,6,todo
cap_000593,385,0,3,todo
cap_000594,386,0,4,todo
cap_000595,387,0,5,todo
cap_000596,388,0,5,todo
cap_000597,389,0,5,todo
cap_000598,390,0,5,todo
cap_000599,391,0,5,todo
cap_000600,392,0,6,todo
cap_000601,393,0,5,todo
cap_000602,394,0,5,todo
cap_000603,395,0,5,todo
cap_000604,396,0,3,todo
cap_000605,397,0,4,todo
cap_000606,398,0,4,todo
cap_000607,399,0,5,todo
cap_000608,400,0,5,todo
cap_000609,401,0,4,todo
cap_000610,402,0,4,todo
cap_000611,403,0,4,todo
cap_000612,404,0,4,todo
cap_000613,405,0,3,todo
cap_000614,406,0,6,todo
cap_000615,407,0,3,todo
cap_000616,408,0,5,todo
cap_000617,409,0,3,todo
cap_000618,410,0,5,todo
cap_000619,411,0,4,todo
cap_000620,412,0,4,todo
cap_000621,413,0,5,todo
cap_000622,414,0,6,todo
cap_000623,415,0,4,todo
cap_000624,416,0,4,todo
cap_000625,417,0,4,todo
cap_000626,418,0,6,todo
cap_000627,419,0,5,todo
cap_000628,420,0,7,todo
cap_000629,421,0,7,todo
cap_000630,422,0,7,todo
cap_000631,423,0,4,todo
cap_000632,424,0,5,todo
cap_000633,425,0,3,todo
cap_000634,426,0,5,todo
cap_000635,427,0,4,todo
cap_000636,428,0,5,todo
cap_000637,429,0,4,todo
cap_000638,430,0,5,todo
cap_000639,430,0,4,todo
cap_000640,431,0,2,todo
cap_000641,432,0,5,todo
cap_000642,433,0,4,todo
cap_000643,434,0,7,todo
cap_000644,435,0,7,todo
cap_000645,436,0,6,todo
cap_000646,437,0,5,todo
cap_000647,438,0,5,todo
cap_000648,439,0,5,todo
cap_000649,440,0,5,todo
cap_000650,441,0,3,todo
cap_000651,442,0,3,todo
cap_000652,443,0,4,todo
cap_000653,444,0,4,todo
cap_000654,445,0,4,todo
cap_000655,446,0,4,todo
cap_000656,446,0,5,todo
cap_000657,447,0,3,todo
cap_000658,447,0,4,todo
cap_000659,448,0,4,todo
cap_000660,449,0,5,todo
cap_000661,450,0,5,todo
cap_000662,451,0,4,todo
cap_000663,452,0,4,todo
cap_000664,453,0,4,todo
cap_000665,454,0,5,todo
cap_000666,455,0,4,todo
cap_000667,456,0,4,todo
cap_000668,457,0,5,todo
cap_000669,458,0,4,todo
cap_000670,459,0,4,todo
cap_000671,460,0,5,todo
cap_000672,460,0,5,todo
cap_000673,461,0,5,todo
cap_000674,462,0,6,todo
cap_000675,463,0,5,todo
cap_000676,464,0,4,todo
cap_000677,464,0,5,todo
cap_000678,464,0,5,todo
cap_000679,465,0,5,todo
cap_000680,465,0,5,todo
cap_000681,466,0,6,todo
cap_000682,466,0,6,todo
cap_000683,466,0,5,todo
cap_000684,466,0,5,todo
cap_000685,466,0,4,todo
cap_000686,467,0,4,todo
cap_000687,467,0,4,todo
cap_000688,468,0,5,todo
cap_000689,468,0,5,todo
cap_000690,469,0,4,todo
cap_000691,469,0,2,todo
cap_000692,469,0,2,todo
cap_000693,470,0,1,todo
cap_000694,470,0,3,todo
cap_000695,470,0,2,todo
cap_000696,470,0,2,todo
cap_000697,471,0,3,todo
cap_000698,471,0,3,todo
cap_000699,471,0,3,todo
cap_000700,471,0,4,todo
cap_000701,472,0,5,todo
cap_000702,472,0,5,todo
cap_000703,473,0,5,todo
cap_000704,473,0,4,todo
cap_000705,474,0,5,todo
cap_000706,474,0,4,todo
cap_000707,474,0,3,todo
cap_000708,475,0,4,todo
cap_000709,476,0,4,todo
cap_000710,477,0,4,todo
cap_000711,478,0,3,todo
cap_000712,479,0,4,todo
cap_000713,480,0,5,todo
cap_000714,481,0,6,todo
cap_000715,482,0,3,todo
cap_000716,483,0,6,todo
cap_000717,484,0,6,todo
cap_000718,485,0,6,todo
cap_000719,486,0,4,todo
cap_000720,487,0,5,todo
cap_000721,488,0,3,todo
cap_000722,489,0,4,todo
cap_000723,490,0,4,todo
cap_000724,491,0,4,todo
cap_000725,492,0,4,todo
cap_000726,493,0,4,todo
cap_000727,494,0,5,todo
cap_000728,495,0,4,todo
cap_000729,496,0,4,todo
cap_000730,497,0,4,todo
cap_000731,498,0,4,todo
cap_000732,498,0,5,todo
cap_000733,498,0,5,todo
cap_000734,499,0,5,todo
cap_000735,499,0,5,todo
cap_000736,499,0,6,todo
cap_000737,500,0,6,todo
cap_000738,500,0,4,todo
cap_000739,500,0,5,todo
cap_000740,500,0,6,todo
cap_000741,500,0,5,todo
cap_000742,501,0,3,todo
cap_000743,501,0,3,todo
cap_000744,502,0,3,todo
cap_000745,503,0,4,todo
cap_000746,504,0,4,todo
cap_000747,505,0,5,todo
cap_000748,506,0,4,todo
cap_000749,507,0,4,todo
cap_000750,508,0,3,todo
cap_000751,509,0,4,todo
cap_000752,510,0,4,todo
cap_000753,511,0,4,todo
cap_000754,512,0,4,todo
cap_000755,513,0,4,todo
cap_000756,514,0,3,todo
cap_000757,515,0,5,todo
cap_000758,516,0,5,todo
cap_000759,517,0,5,todo
cap_000760,518,0,5,todo
cap_000761,519,0,5,todo
cap_000762,520,0,4,todo
cap_000763,521,0,5,todo
cap_000764,522,0,5,todo
cap_000765,523,0,4,todo
cap_000766,524,0,5,todo
cap_000767,525,0,5,todo
cap_000768,525,0,5,todo
cap_000769,526,0,5,todo
cap_000770,526,0,5,todo
cap_000771,527,0,4,todo
cap_000772,527,0,4,todo
cap_000773,528,0,5,todo
cap_000774,528,0,5,todo
cap_000775,529,0,5,todo
cap_000776,529,0,5,todo
cap_000777,530,0,5,todo
cap_000778,530,0,5,todo
cap_000779,530,0,5,todo
cap_000780,531,0,3,todo
cap_000781,531,0,4,todo
cap_000782,532,0,4,todo
cap_000783,532,0,5,todo
cap_000784,532,0,5,todo
cap_000785,533,0,4,todo
cap_000786,533,0,4,todo
cap_000787,534,0,3,todo
cap_000788,534,0,3,todo
cap_000789,535,0,3,todo
cap_000790,536,0,3,todo
cap_000791,536,0,2,todo
cap_000792,537,0,3,todo
cap_000793,537,0,3,todo
cap_000794,538,0,3,todo
cap_000795,538,0,3,todo
cap_000796,538,0,3,todo
cap_000797,539,0,4,todo
cap_000798,539,0,4,todo
cap_000799,539,0,4,todo
cap_000800,539,0,4,todo
cap_000801,539,0,4,todo
cap_000802,540,0,5,todo
cap_000803,540,0,4,todo
cap_000804,540,0,4,todo
cap_000805,540,0,5,todo
cap_000806,540,0,4,todo
cap_000807,540,0,5,todo
cap_000808,541,0,5,todo
cap_000809,541,0,5,todo
cap_000810,542,0,5,todo
cap_000811,542,0,5,todo
cap_000812,543,0,6,todo
cap_000813,544,0,5,todo
cap_000814,544,0,6,todo
cap_000815,545,0,4,todo
cap_000816,546,0,6,todo
cap_000817,547,0,5,todo
cap_000818,548,0,4,todo
cap_000819,549,0,5,todo
cap_000820,549,0,6,todo
cap_000821,550,0,3,todo
cap_000822,550,0,5,todo
cap_000823,550,0,5,todo
cap_000824,551,0,5,todo
cap_000825,551,0,5,todo
cap_000826,552,0,4,todo
cap_000827,552,0,5,todo
cap_000828,553,0,5,todo
cap_000829,554,0,4,todo
cap_000830,555,0,4,todo
cap_000831,556,0,5,todo
cap_000832,557,0,5,todo
cap_000833,558,0,4,todo
cap_000834,559,0,5,todo
cap_000835,560,0,5,todo
cap_000836,560,0,4,todo
cap_000837,561,0,5,todo
cap_000838,561,0,4,todo
cap_000839,562,0,5,todo
cap_000840,563,0,4,todo
cap_000841,564,0,4,todo
cap_000842,565,0,5,todo
cap_000843,566,0,3,todo
cap_000844,567,0,5,todo
cap_000845,568,0,4,todo
cap_000846,569,0,5,todo
cap_000847,570,0,3,todo
cap_000848,571,0,5,todo
cap_000849,572,0,4,todo
cap_000850,573,0,4,todo
cap_000851,574,0,4,todo
cap_000852,575,0,3,todo
cap_000853,576,0,4,todo
cap_000854,577,0,4,todo
cap_000855,578,0,4,todo
cap_000856,579,0,2,todo
cap_000857,580,0,2,todo
cap_000858,581,0,3,todo
cap_000859,582,0,3,todo
cap_000860,583,0,4,todo
cap_000861,584,0,5,todo
cap_000862,585,0,4,todo
cap_000863,586,0,4,todo
cap_000864,586,0,5,todo
cap_000865,587,0,5,todo
cap_000866,587,0,5,todo
cap_000867,588,0,5,todo
cap_000868,589,0,6,todo
cap_000869,590,0,4,todo
cap_000870,591,0,3,todo
cap_000871,592,0,4,todo
cap_000872,593,0,2,todo
cap_000873,594,0,3,todo
cap_000874,595,0,2,todo
cap_000875,596,0,2,todo
cap_000876,597,0,2,todo
cap_000877,598,0,2,todo
cap_000878,598,0,3,todo
cap_000879,599,0,2,todo
cap_000880,600,0,2,todo
cap_000881,601,0,2,todo
cap_000882,602,0,2,todo
cap_000883,603,0,2,todo
cap_000884,604,0,3,todo
cap_000885,605,0,3,todo
cap_000886,605,0,3,todo
cap_000887,606,0,2,todo
cap_000888,607,0,2,todo
cap_000889,607,0,3,todo
cap_000890,608,0,2,todo
cap_000891,608,0,3,todo
cap_000892,609,0,3,todo
cap_000893,609,0,3,todo
cap_000894,609,0,3,todo
cap_000895,610,0,3,todo
cap_000896,611,0,3,todo
cap_000897,611,0,2,todo
cap_000898,611,0,3,todo
cap_000899,612,0,3,todo
cap_000900,612,0,3,todo
cap_000901,612,0,3,todo
cap_000902,613,0,2,todo
cap_000903,613,0,2,todo
cap_000904,613,0,2,todo
cap_000905,614,0,2,todo
cap_000906,614,0,2,todo
cap_000907,615,0,2,todo
cap_000908,616,0,2,todo
cap_000909,616,0,2,todo
cap_000910,617,0,2,todo
cap_000911,617,0,3,todo
cap_000912,617,0,3,todo
cap_000913,618,0,3,todo
cap_000914,619,0,4,todo
cap_000915,619,0,4,todo
cap_000916,620,0,3,todo
cap_000917,620,0,3,todo
cap_000918,620,0,2,todo
cap_000919,620,0,4,todo
cap_000920,621,0,2,todo
cap_000921,622,0,3,todo
cap_000922,622,0,2,todo
cap_000923,622,0,5,todo
cap_000924,623,0,2,todo
cap_000925,623,0,2,todo
cap_000926,624,0,2,todo
cap_000927,624,0,2,todo
cap_000928,625,0,2,todo
cap_000929,625,0,2,todo
cap_000930,625,0,2,todo
